playername,PCA_0,PCA_1,PCA_2,PCA_3
Mike van der Hoorn,-1.7979642164990686,-0.48225065802517014,-0.8576244138164888,-0.043435176284258394
Milan Skriniar,2.653765737939517,-1.0408229714564374,-0.32726788603967283,0.2865563801268691
Mohamed Simakan,0.17614079465957136,1.7507578592533177,-0.006004185410682453,-0.5098630334246961
Mohammed Salisu,-1.9054977470094627,0.7067507809599428,0.12252726427914985,-0.455768669926247
Mouctar Diakhaby,-2.0101451802342356,-0.7218650640173537,-0.3671574656192299,0.3043009241308964
Moussa Niakhate,-0.735619753386516,0.13462006603388693,1.0164066476427513,-0.21549946646452428
Nacho,-0.00023314966248462536,0.026476814457802155,0.6906233520143904,1.6864790865874486
Nathan Ake,-1.3804235031854304,-0.6873368675395579,0.3291567064396553,1.0318397352137334
Nathaniel Phillips,2.1423017933495316,-1.159741990132982,0.034171140415366084,0.6140415456694875
Nayef Aguerd,2.929137924359131,-1.7232103078508751,-0.5982319837474042,1.9677347084902073
Nehuen Perez,-5.629602949762114,-0.44988305405010937,0.1567803326506059,-0.6264057531683807
Nestor Araujo,-0.9255369360642924,-1.5771462204792421,-0.09440786817713225,0.23626317407829753
Nianzou Kouassi,5.973179452793889,-0.17575591807013288,3.2328162377183602,6.973860884608327
Nico Elvedi,1.6335401240139307,-0.45942665328190346,-0.9106903406176949,0.8461961585643728
Nico Schlotterbeck,1.3923270529243672,3.5504480660809956,0.5918468841494632,0.427009002836547
Nicolas Cozza,-1.4036876837328254,0.9196611716101203,-0.03954492465891871,-0.4081342523158969
Nicolas Nkoulou,-2.4818636303512176,0.10732356234625613,-0.40867308477816267,0.38784991843803185
Nicolas Pallois,-1.874055788430569,1.5982573661273825,0.07464240151135536,-0.4809884493647422
Nicolo Casale,-0.253696005904358,2.7496517422003857,5.674780039529216,-1.696431624277149
Niklas Stark,-0.6624962477365055,-0.5122354724197995,-0.6452156325654869,-0.5178160879390614
Niklas Sule,5.917974750235372,-1.863529830463942,1.0187414386620315,-0.09864127342251329
Nikola Maksimovic,1.7638301859873535,-1.4635790772657056,-1.0424949394000136,-0.3410092149283608
Nikola Milenkovic,-0.16564725586309878,-0.3605549616227128,0.17525197110468754,0.938023354367787
Norbert Gyomber,-3.3566309349264927,-0.051471203702080394,-0.7438709875827362,-0.7278290369616981
Nordi Mukiele,2.900003889610083,3.133614477690918,0.5556413184331946,-1.2261253450443168
Obite NDicka,0.5756676217408547,1.667672582626379,0.4743471593127733,0.7808638255883079
Ohis Felix Uduokhai,-1.2416669815077288,0.19769473374090904,-1.108048597765314,-0.4125703704508706
Ola Aina,-0.129412041989776,1.0352897800417258,2.6402599574936083,-1.660705835789542
Omar Alderete,-0.21838308588938887,0.6632453785804011,-0.05354610183056205,-0.48616568353447676
Omar Colley,-1.3694292060722684,-0.18089052515687837,-0.3562314400422819,-0.20113697286644194
Oscar Duarte,-1.4743170100070282,-1.8723810326096217,0.4955890649204722,-0.2922128990784635
Oscar Mingueza,4.966689250906235,0.8094469701657264,-1.6846388427200163,2.324997690370263
Oualid El Hajjam,-1.0709148082976299,2.9852863619524226,1.8009255438630725,1.3997298836477445
Ozan Kabak,0.09908299974736341,2.3439849125335823,-0.1782136836490347,0.29433300751695185
Pablo Mari,0.06440083486891568,-1.5115114807275172,-1.651915746196156,-0.5093172767960512
Panagiotis Retsos,2.073205165135282,1.719609621438623,-0.6960737956931147,0.447151851575214
Pascal Stenzel,4.676704405376816,0.948246125217401,-1.3346285894463643,-1.5647441254669636
Pascal Struijk,-0.15512110428325007,1.4610317660254624,-1.254805976543497,-0.6492851280089875
Patric,3.39082606785829,-0.7187780193326906,2.0628063466876134,-1.690123885209403
Pau Torres,2.240135032761451,-0.9467946217924539,0.46748644077172685,-0.17462037615898923
Paul Jaeckel,-0.35437975446223247,1.0284265394936187,0.3111731225467424,-0.5986137610764369
Pawel Dawidowicz,-1.545896968852197,0.5597059990621074,-0.49882508934183034,-0.1582411184243366
Pedro Bigas,-1.8553286130401725,-0.7266067923586798,0.49581313431403345,-0.11836565559919612
Petko Hristov,-2.000903507262166,0.0686034489761437,-0.9660657682883983,-0.8132924610843807
Phil Jones,-1.134082040035548,-0.19399792604628185,-1.1512462378790722,-0.4186679437890504
Philipp Lienhart,-0.5137051125072273,-1.4371522955020732,0.37704423309484947,1.2779896991664774
Pietro Ceccaroni,-1.137557574917424,0.6311758481224947,-0.6326798408068598,2.39586346966607
Pontus Jansson,-2.059722920119992,-0.14852188896788684,2.329840684309777,0.6168936662503562
Presnel Kimpembe,3.4341917873547705,-1.3617376362695217,-1.1650322197168186,-0.7425023907569992
Rafael Czichos,0.8983413929573749,0.7861323642857097,-0.4703204964983664,-0.4993775928438136
Rafael Toloi,3.0450952553518853,2.0733390098969933,2.2990362446042267,-0.48073240533910416
Ramy Bensebaini,2.080387191094805,3.3624865078500124,-0.01259228261142735,0.9353992418590127
Rani Khedira,-2.4365367111395524,0.1702592633500016,0.29870485626725407,-0.01517659030084772
Raphael Varane,-0.015933285377421082,-1.6045803215280532,0.0929808454018163,0.3533751052963656
Raul Albiol,1.4462999666682348,-2.3630880329196366,0.08648692507146152,-0.05254981289373348
Reece Oxford,-1.9220081353283542,0.7059272042956615,-0.5523344542130469,0.5802642144619113
Ricardo Rodriguez,2.3629411133363183,-0.021499349014654962,3.1319172796143007,-1.6324615735659318
Riccardo Gagliolo,-0.08522556323705922,1.259152220112941,1.799082891355407,-0.5024568977076479
Rick van Drongelen,-1.8638371249697507,-0.2515602881003943,-0.7776800650852703,-0.9110903864773302
Rob Holding,1.2178787800439113,-0.25773392974726644,-1.3639031609012564,-1.1051704853084423
Rober,-2.737089140666425,0.38870231924329207,0.04415473135439853,-0.23425236457946028
Robin Knoche,0.848919324449653,-0.7737097275135365,-0.5235253321461901,0.07591867480128096
Robin Koch,0.1545785646969594,-1.4948570296974752,-0.4150327640723833,-0.9131001158250288
Robin Le Normand,0.49225057304725534,-1.9021053965824561,0.35711348143606275,-0.45180142280692515
Robson Bambu,1.5723970249848818,-2.416817040104675,-2.139485363978426,-0.19146464334870886
Rodrigo Becao,-1.8009138438180106,0.8962899361660183,-0.7534251162554583,-0.05302588714713069
Roger Ibanez,2.3705260980883507,3.200814199342272,0.24043608517756893,0.06728158813920919
Romain Saiss,0.3867106679301264,0.0818833093685273,-0.047894362673592025,0.9423570658567954
Romain Thomas,-0.943539154586714,-0.5474509282709905,-0.24144317814883268,1.1475664976960924
Ronald Araujo,1.2848640664327617,-0.03821297853346306,-1.8292137282990417,1.6738988474827692
Ruben Dias,5.117538933520097,-2.242572079790453,-0.7592692427680404,0.6113759086843502
Ruben Vezo,-1.3450024457578031,0.020363541125623223,0.9244527982968509,-0.43977679171758677
Saidou Sow,-0.36332555483264745,0.5286313020075938,-0.5249806743249511,1.6441985704047652
Samir Santos,-0.7575598127582832,1.5818629907569666,-0.26344063180802524,0.3294735133733186
Samuel Umtiti,3.2341164190387492,-1.5809855251875586,-0.25072025205334203,-0.5982984769111782
Sead Kolasinac,0.8448403104520898,-0.6432235434168181,0.4964935576684645,-1.0943091801217428
Sebastiaan Bornauw,-1.798565267160913,-0.23934984951456725,-0.23672563834496343,1.8344367774235422
Sebastian Walukiewicz,-1.1100389143253029,-0.06054697791435602,-0.3558897064366626,-1.2908387205443503
Sebastiano Luperto,-0.3418209348695482,-0.5352277459624476,0.43970070176737697,-1.0211297229787633
Sebastien De Maio,-2.126326166327955,-0.07763728656351282,0.13142523664099456,-0.11461142480563284
Sergi Gomez,-0.7278775318206554,-1.684158206723723,-0.011532797509427735,0.014260925596285693
Sergio Postigo,-2.4406608483889145,-0.7053233231910463,0.8868518843463873,-0.17876340588121814
Sergio Ramos,4.186210792463589,-0.1762404055008203,1.1991058137466228,3.705922992638341
Shane Duffy,-2.5514298099374053,-0.3478436160517511,0.6113085923497291,0.7044332787573497
Shkodran Mustafi,1.2689632586782966,-0.04786085888741173,-0.9220442946432761,1.1085767571692497
Sidnei,0.14097672910268227,0.03444860121090772,-0.31484179551731933,0.1887047480240426
Simon Kjaer,-1.36003684238134,-0.7597403139453477,-0.6872580509620728,-0.29495800070747735
Simone Romagnoli,-1.0698959232275131,0.7375602281075481,-0.5531295528427579,2.380429074983488
Sinaly Diomande,1.7962428765494067,-0.9646382335837476,-1.011437030152314,-0.6851765569654645
Stefan Bell,-1.2844596268169912,0.7591387039860957,0.879941756033584,-0.321225005903737
Stefan Ilsanker,1.104919643665005,0.48709002865796686,-0.2867965337134351,-1.142512093787058
Stefan Mitrovic,-2.8956577696034294,-2.0502630661812695,0.7848638208877602,0.25729803496506587
Stefan Posch,1.5917281947350796,1.653612511314886,-0.938164405979857,-0.9807011178431817
Stefan Radu,1.8433428697771155,0.15958406394066985,1.3896237590089346,-1.3403539716699633
Stefan Savic,-1.6843703589796881,-1.9391426246074845,0.4985228715143027,-0.6728478407187974
Stefan Strandberg,-0.14543585262717174,-0.5075741398869054,-0.2695539324103035,-1.2360785740711473
Stefan de Vrij,0.04013488779633619,-1.4021033677419394,0.6394658570970703,1.2755387309523483
Steven Fortes,0.30459923355729324,-0.5471772821444834,-0.7295388783609434,-0.7320126101647466
Stian Rode Gregersen,-2.33080633755765,1.0995256140927046,-1.1451485036297546,1.6851741823722952
Sven Botman,2.1521968610665945,-1.9318213394343065,-1.1563934960764264,-0.38353310190943274
Tachi,-3.524882537535265,-1.0242864823061912,1.1890841491077768,-0.8536013901448162
Takehiro Tomiyasu,0.9182647800435497,1.1149968315878585,-0.1357786119871745,-1.6933822363992732
Thiago Silva,5.503202168819077,-1.5808850352148935,-0.028650478722755893,-0.09381040384347052
Thilo Kehrer,1.5187379797356628,0.20730016262267184,-1.7804808988278817,0.7118786233123885
Tiago Djalo,1.7110852708029993,-0.9852522318614442,0.181822999090899,0.47304629933531367
Timo Baumgartl,-0.4239921756851337,0.1843654813916371,-0.9087694716541725,-0.14382607907583664
Timothee Kolodziejczak,0.7075485116614489,-0.7275314542501856,0.4579578154379175,-0.6726112663272472
Tony Jantschke,3.0914732752896383,-0.6206188034072109,-1.1415755445841884,-1.094538930750311
Trevoh Chalobah,1.4309663808387858,0.6717929639364018,0.5374624659332706,2.300952510836084
Tuta,0.8468436060606708,1.712137383728104,-0.44546428396362414,0.6026929640772832
Tyrone Mings,-1.7339563383840877,0.021656219395913206,0.44020803745441606,-0.012457375147041126
Unai Garcia,-3.9270808699973667,0.4092605325604333,0.720226683188804,-0.2389729168191792
Unai Nunez,-1.1547684143107249,0.0629869766120735,-0.025392946173386072,-0.6909521515241444
Varazdat Haroyan,-5.150124028483133,0.7869514312712248,0.09401668990919701,1.3073693473667611
Vassilis Lambropoulos,-4.068972666966045,2.1889452310922115,-1.3096265976508787,-0.32838641335089636
Victor Diaz,-0.8226905902198943,1.3802777624047857,-0.2296908880305389,-1.117026470910278
Victor Laguardia,-3.0540983562619277,-0.9103420586735294,1.2200163097014196,-0.011821362555115547
Victor Lindelof,0.12947475009646064,-1.8938502759003057,0.11314976724849826,-0.23034067676768544
Victor Ruiz,-0.015211324027822035,-0.7386205729850788,0.33479937421620737,0.08249236584642694
Vincent Manceau,1.9618493242466963,-2.1916274780950995,-0.7219733351007548,-0.742094769158641
Virgil van Dijk,4.2270565005372855,-2.456593816340354,0.8060319701102324,1.0507843392686742
Vlad Chiriches,2.956491371380993,-0.3015648057153764,-1.3613135596834915,0.13994065121689533
Waldemar Anton,1.048060131901989,1.1971422401948693,-0.4033468545308304,-1.0266032728102927
Warmed Omari,1.5978957694999538,-1.6125507554744314,-0.7056070554102797,-0.8017233923902276
Willi Orban,1.71902031608195,0.046892327622024346,0.19691692366097988,1.5429062854926077
William Saliba,2.4079927638195953,0.18329214531076868,-1.3256076103613785,-0.616076756140353
William Troost Ekong,-3.7481847987776926,-1.1385084241316004,-0.21560860386440306,-0.8510377162859561
Willy Boly,-0.8101935226779567,1.1276924131048256,-0.6380949977186131,0.4836310480215196
Wout Faes,-1.3950900587558972,0.08139641417864953,-0.4317923867405276,0.6879002865027928
Ximo Navarro,-2.021294136461168,0.9347923559221033,0.314842908119573,-0.5652190317766809
Yeray Alvarez,-1.0621668979637942,-0.33451546459054327,-0.10123315797508894,-0.626572832967226
Yerry Mina,-0.6300371993629054,-1.627503975494983,0.18458826449050367,0.8695237128686328
Yoann Salmier,-1.8775760310985452,0.8292181659422324,-0.8647573688878699,-0.7812954340391636
Yunis Abdelhamid,-0.497702256945237,1.0650823056357848,-0.7665923733308216,0.39809600269055656
